run_id,solver,target,n_features,n_pu,species,n_solutions,cost,time
63,gurobi,0.9,26,37128,"amegfi,baleag,brdowl,bnhcow,bkhgro,brebla,brncre,comrav,eucdov,gockin,haiwoo,houspa,houwre,macwar,norhar1,orcwar,olsfly,osprey,rebsap,redcro,rethaw,rufhum,sonspa,stejay,whcspa,westan",1,11611187637,3.099999999999909
64,gurobi,0.1,41,37128,"amegfi,amekes,baleag,barswa,bkhgro,brncre,bushti,cangoo,chispa,coohaw,amecro,eucdov,evegro,norfli,foxspa,gockin,houfin,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,pacwre1,pinsis,pilwoo,rebnut,rethaw,rufhum,rewbla,savspa,sonspa,spotow,stejay,treswa,daejun,yerwar,whcspa,westan,wooduc",1,21223499,4.160000000000082
65,gurobi,0.2,41,37128,"amerob,brdowl,belkin1,bewwre,bkhgro,brebla,batpig1,bushti,chbchi,cedwax,chispa,amecro,dowwoo,eursta,evegro,norfli,foxspa,haiwoo,houfin,houspa,hutvir,moudov,norhar1,pacwre1,pinsis,pilwoo,pasfly,rocpig,rethaw,sora,sonspa,spotow,stejay,swathr,daejun,yerwar,varthr,warvir,wilsni1,wooduc,yelwar",1,88820855,4.259999999999991
66,gurobi,0.30000000000000004,41,37128,"amekes,amerob,baleag,belkin1,bewwre,bnhcow,batpig1,cangoo,chbchi,cedwax,coohaw,comrav,dowwoo,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,purmar,rebnut,rebsap,redcro,rocpig,stejay,swathr,treswa,yerwar,varthr,warvir,westan,wlswar,wooduc",1,222272978,4.289999999999964
67,gurobi,0.4,41,37128,"amegfi,amekes,amerob,baleag,barswa,brdowl,belkin1,bewwre,bkhgro,brebla,brncre,batpig1,cangoo,chbchi,coohaw,comrav,eucdov,norfli,haiwoo,houfin,houwre,hutvir,macwar,norhar1,pacwre1,pasfly,purfin,purmar,redcro,rocpig,rufhum,sonspa,spotow,swathr,treswa,daejun,yerwar,whcspa,westan,wlswar,yelwar",1,430817481,4.309999999999945
68,gurobi,0.5,41,37128,"amegfi,baleag,bewwre,bnhcow,bkhgro,brebla,bushti,cangoo,chbchi,chispa,comrav,eucdov,eursta,norfli,foxspa,haiwoo,houspa,hutvir,orcwar,pacwre1,pinsis,pilwoo,pasfly,purmar,rebnut,rebsap,redcro,rethaw,rewbla,savspa,sonspa,stejay,swathr,towwar,treswa,daejun,varthr,vigswa,whcspa,westan,wooduc",1,1207383185,4.339999999999918
69,gurobi,0.6,41,37128,"amegfi,amekes,amerob,baleag,barswa,brdowl,belkin1,bnhcow,bkhgro,brebla,bushti,cangoo,chispa,coohaw,comrav,eursta,evegro,foxspa,gockin,haiwoo,houspa,pinsis,pilwoo,purfin,purmar,rebnut,rebsap,redcro,rocpig,rewbla,savspa,sora,sonspa,spotow,swathr,towwar,daejun,yerwar,varthr,westan,wlswar",1,2439387269,4.2000000000000455
70,gurobi,0.7000000000000001,41,37128,"amegfi,annhum,bnhcow,brebla,bushti,cangoo,chbchi,cedwax,chispa,comrav,amecro,eursta,norfli,gockin,haiwoo,houfin,houspa,houwre,macwar,moudov,norhar1,orcwar,olsfly,osprey,pinsis,pilwoo,pasfly,purmar,rebnut,redcro,rocpig,rethaw,stejay,swathr,yerwar,varthr,whcspa,westan,wilsni1,wlswar,yelwar",1,4702694131,4.279999999999973
71,gurobi,0.8,41,37128,"amegfi,amekes,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,brebla,batpig1,bushti,cedwax,chispa,comrav,amecro,dowwoo,eucdov,eursta,norfli,houfin,houwre,hutvir,norhar1,orcwar,pacwre1,pilwoo,purmar,rebnut,rebsap,rocpig,rufhum,sonspa,stejay,swathr,yerwar,varthr,vigswa,whcspa,wilsni1,wooduc",1,7028358429,4.230000000000018
72,gurobi,0.9,41,37128,"amekes,amerob,annhum,baleag,barswa,brdowl,bewwre,bkhgro,brncre,batpig1,bushti,cangoo,cedwax,chispa,coohaw,comrav,amecro,eucdov,haiwoo,houfin,houspa,macwar,norhar1,olsfly,osprey,pinsis,pilwoo,pasfly,rebnut,redcro,sora,sonspa,stejay,towwar,treswa,daejun,varthr,warvir,westan,wilsni1,yelwar",1,11994863076,3.9700000000000273
73,gurobi,0.1,56,37128,"amegfi,amekes,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,houfin,houspa,houwre,macwar,moudov,orcwar,olsfly,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rewbla,savspa,sora,sonspa,treswa,varthr,vigswa,warvir,whcspa,wilsni1,wooduc,yelwar",1,28894834,5.669999999999845
74,gurobi,0.2,56,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,coohaw,comrav,amecro,eucdov,eursta,evegro,foxspa,houwre,hutvir,moudov,norhar1,orcwar,olsfly,pacwre1,pinsis,pilwoo,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,daejun,varthr,vigswa,whcspa,westan,wlswar,wooduc,yelwar",1,104486775,5.809999999999945
75,gurobi,0.30000000000000004,56,37128,"amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,batpig1,bushti,cangoo,cedwax,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,orcwar,olsfly,osprey,pacwre1,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,stejay,swathr,towwar,daejun,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc",1,285869418,5.900000000000091
76,gurobi,0.4,56,37128,"amegfi,amerob,annhum,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,cangoo,chbchi,cedwax,chispa,coohaw,amecro,dowwoo,eucdov,eursta,norfli,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,pinsis,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,savspa,sonspa,stejay,swathr,towwar,treswa,yerwar,vigswa,warvir,whcspa,westan,wilsni1,wooduc,yelwar",1,617676780,6.009999999999991
77,gurobi,0.5,56,37128,"amegfi,amekes,amerob,annhum,baleag,brdowl,bewwre,bnhcow,bkhgro,brebla,brncre,bushti,cangoo,cedwax,coohaw,comrav,amecro,dowwoo,eucdov,eursta,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,norhar1,olsfly,osprey,pacwre1,pasfly,purfin,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,varthr,vigswa,warvir,whcspa,wilsni1,yelwar",1,1242168945,6.0300000000002
78,gurobi,0.6,56,37128,"amegfi,amekes,amerob,baleag,barswa,brdowl,belkin1,bewwre,bkhgro,brebla,brncre,bushti,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,gockin,haiwoo,houfin,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pasfly,purfin,purmar,rebnut,redcro,rocpig,rethaw,rufhum,rewbla,sora,spotow,stejay,swathr,towwar,yerwar,warvir,whcspa,westan,wooduc,yelwar",1,1914898799,5.929999999999836
79,gurobi,0.7000000000000001,56,37128,"amegfi,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houwre,hutvir,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,purfin,rebnut,rebsap,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,stejay,towwar,yerwar,vigswa,warvir,whcspa,westan,wilsni1,wlswar,yelwar",1,3818345274,5.880000000000109
80,gurobi,0.8,56,37128,"amegfi,amekes,amerob,annhum,baleag,brdowl,belkin1,bewwre,bnhcow,brebla,brncre,bushti,cangoo,chbchi,cedwax,chispa,coohaw,amecro,dowwoo,eucdov,eursta,evegro,norfli,gockin,haiwoo,houfin,houspa,houwre,hutvir,moudov,norhar1,orcwar,olsfly,osprey,pinsis,pilwoo,pasfly,purfin,rebnut,rebsap,redcro,rufhum,savspa,sonspa,spotow,stejay,swathr,towwar,daejun,yerwar,varthr,whcspa,westan,wilsni1,wlswar,yelwar",1,7640923361,5.699999999999818
81,gurobi,0.9,56,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,eucdov,eursta,evegro,norfli,foxspa,gockin,houfin,houspa,houwre,hutvir,moudov,norhar1,osprey,pacwre1,pilwoo,purmar,rebnut,rebsap,redcro,rethaw,rufhum,savspa,sora,sonspa,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wlswar",1,11795927696,5.570000000000164
82,gurobi,0.1,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,29317812,7.389999999999873
83,gurobi,0.2,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,110818223,7.690000000000055
84,gurobi,0.30000000000000004,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,277323656,7.890000000000327
85,gurobi,0.4,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,600494494,8.639999999999873
86,gurobi,0.5,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,1261622510,8.019999999999982
87,gurobi,0.6,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,2517854654,8.220000000000255
88,gurobi,0.7000000000000001,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,4527359265,7.690000000000055
89,gurobi,0.8,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,7583487595,7.5
90,gurobi,0.9,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,11858268271,7.470000000000255
91,gurobi,0.1,10,148510,"amerob,annhum,baleag,chbchi,evegro,pacwre1,purfin,purmar,rufhum,varthr",1,110433018,5.9099999999998545
92,gurobi,0.2,10,148510,"bkhgro,eucdov,eursta,houwre,norhar1,pilwoo,rethaw,rewbla,varthr,whcspa",1,206770753,5.929999999999836
93,gurobi,0.30000000000000004,10,148510,"bewwre,eursta,gockin,olsfly,rewbla,towwar,daejun,varthr,westan,wooduc",1,500925779,6.25
94,gurobi,0.4,10,148510,"brdowl,belkin1,bewwre,bushti,chbchi,gockin,orcwar,redcro,yerwar,wlswar",1,1424511453,6.579999999999927
95,gurobi,0.5,10,148510,"belkin1,chispa,comrav,eursta,norfli,houfin,houspa,osprey,rebnut,spotow",1,4931873689,6.2199999999998
96,gurobi,0.6,10,148510,"amerob,brdowl,bkhgro,brebla,amecro,eursta,houwre,macwar,swathr,vigswa",1,4809166710,6.520000000000437
97,gurobi,0.7000000000000001,10,148510,"amerob,brebla,bushti,cedwax,houspa,olsfly,rethaw,varthr,whcspa,wlswar",1,18215100302,6.520000000000437
98,gurobi,0.8,10,148510,"amegfi,bnhcow,bushti,eucdov,norfli,gockin,macwar,pinsis,rebnut,redcro",1,25009486283,6.529999999999745
99,gurobi,0.9,10,148510,"annhum,bewwre,foxspa,houfin,houspa,pilwoo,rebnut,rocpig,rewbla,varthr",1,47617828272,6.359999999999673
100,gurobi,0.1,26,148510,"bewwre,bnhcow,bkhgro,chbchi,comrav,dowwoo,evegro,foxspa,houfin,houspa,norhar1,olsfly,osprey,pacwre1,purmar,rebnut,rebsap,redcro,rethaw,rufhum,swathr,towwar,varthr,vigswa,wilsni1,wlswar",1,91988670,15.950000000000728
101,gurobi,0.2,26,148510,"amegfi,brdowl,belkin1,bkhgro,coohaw,comrav,eucdov,norfli,foxspa,macwar,moudov,norhar1,osprey,pinsis,pilwoo,pasfly,purfin,purmar,rethaw,rufhum,sonspa,stejay,daejun,vigswa,warvir,whcspa",1,250328039,16.449999999999818
102,gurobi,0.30000000000000004,26,148510,"annhum,brdowl,bewwre,bkhgro,brebla,cangoo,chbchi,comrav,eucdov,eursta,haiwoo,moudov,olsfly,pacwre1,pinsis,pilwoo,rebsap,rethaw,rewbla,savspa,stejay,varthr,vigswa,whcspa,westan,wilsni1",1,1015575181,15.519999999999527
103,gurobi,0.4,26,148510,"amekes,amerob,baleag,brdowl,bewwre,bkhgro,brebla,cangoo,coohaw,comrav,eucdov,eursta,norfli,houspa,macwar,osprey,pacwre1,pinsis,rebnut,rethaw,rufhum,savspa,yerwar,warvir,whcspa,wooduc",1,2160837799,14.699999999999818
104,gurobi,0.5,26,148510,"amegfi,amekes,bnhcow,bkhgro,brebla,bushti,amecro,eucdov,norfli,moudov,pinsis,pilwoo,pasfly,purmar,rebnut,rethaw,rewbla,swathr,towwar,treswa,daejun,varthr,whcspa,westan,wilsni1,wooduc",1,3241233213,14.779999999999745
105,gurobi,0.6,26,148510,"amegfi,belkin1,bkhgro,bushti,chbchi,coohaw,eursta,foxspa,gockin,houspa,houwre,macwar,moudov,pinsis,purfin,redcro,savspa,stejay,swathr,daejun,yerwar,varthr,vigswa,wilsni1,wooduc,yelwar",1,9766653718,14.859999999999673
106,gurobi,0.7000000000000001,26,148510,"amekes,annhum,belkin1,bkhgro,brebla,chbchi,chispa,coohaw,dowwoo,eursta,evegro,norfli,foxspa,haiwoo,houspa,olsfly,pilwoo,purmar,rethaw,rufhum,sora,spotow,stejay,treswa,vigswa,whcspa",1,18160147780,14.279999999999745
107,gurobi,0.8,26,148510,"amekes,brdowl,belkin1,bewwre,brncre,batpig1,coohaw,amecro,dowwoo,evegro,norfli,houspa,norhar1,orcwar,osprey,pacwre1,pilwoo,pasfly,redcro,savspa,sonspa,swathr,towwar,vigswa,westan,wilsni1",1,30272752624,14.5
108,gurobi,0.9,26,148510,"amekes,amerob,annhum,brdowl,belkin1,brebla,batpig1,comrav,eucdov,eursta,foxspa,gockin,houwre,macwar,olsfly,purmar,rebnut,redcro,rocpig,rethaw,sora,daejun,warvir,westan,wlswar,yelwar",1,45534582689,13.69000000000051
109,gurobi,0.1,41,148510,"amegfi,amekes,annhum,baleag,barswa,belkin1,bnhcow,bkhgro,brebla,batpig1,bushti,chbchi,chispa,coohaw,amecro,eucdov,evegro,houfin,houspa,houwre,hutvir,moudov,norhar1,orcwar,olsfly,pacwre1,pilwoo,pasfly,rebnut,redcro,rethaw,savspa,sora,spotow,stejay,treswa,daejun,vigswa,whcspa,westan,wilsni1",1,114240449,18.530000000000655
110,gurobi,0.2,41,148510,"amegfi,amekes,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,cedwax,coohaw,amecro,eucdov,evegro,haiwoo,houspa,houwre,macwar,moudov,norhar1,orcwar,olsfly,pilwoo,pasfly,rebnut,rebsap,redcro,rocpig,rufhum,sora,sonspa,spotow,stejay,swathr,towwar,treswa,vigswa,westan,wilsni1,wooduc,yelwar",1,434031722,19.649999999999636
111,gurobi,0.30000000000000004,41,148510,"amekes,amerob,baleag,barswa,brdowl,bewwre,bnhcow,cangoo,cedwax,chispa,amecro,dowwoo,eucdov,norfli,foxspa,houwre,moudov,norhar1,orcwar,olsfly,osprey,purmar,rebnut,rebsap,rocpig,rufhum,rewbla,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,whcspa,westan,wlswar,wooduc,yelwar",1,674932597,20.529999999998836
112,gurobi,0.4,41,148510,"amegfi,amekes,annhum,barswa,brdowl,belkin1,bewwre,bkhgro,batpig1,cangoo,chbchi,coohaw,comrav,amecro,eucdov,norfli,gockin,hutvir,macwar,orcwar,olsfly,pilwoo,pasfly,purmar,rebnut,rebsap,redcro,rocpig,rufhum,sora,spotow,swathr,towwar,treswa,daejun,varthr,vigswa,whcspa,wilsni1,wlswar,yelwar",1,2217390787,20.280000000000655
113,gurobi,0.5,41,148510,"amegfi,amekes,amerob,baleag,belkin1,bewwre,bkhgro,brebla,brncre,cangoo,chbchi,chispa,dowwoo,eursta,norfli,gockin,houfin,houspa,norhar1,orcwar,olsfly,osprey,pacwre1,pasfly,purfin,purmar,rebnut,rebsap,redcro,rufhum,rewbla,savspa,swathr,towwar,treswa,yerwar,varthr,vigswa,whcspa,westan,wilsni1",1,4817778670,18.200000000000728
114,gurobi,0.6,41,148510,"amegfi,amerob,baleag,belkin1,bnhcow,bkhgro,brebla,batpig1,cangoo,cedwax,amecro,dowwoo,eucdov,eursta,evegro,foxspa,gockin,haiwoo,houfin,macwar,moudov,norhar1,orcwar,osprey,pinsis,pasfly,purmar,rebsap,redcro,rocpig,rufhum,sora,sonspa,towwar,yerwar,varthr,warvir,whcspa,westan,wilsni1,wlswar",1,7538907378,18.44000000000051
115,gurobi,0.7000000000000001,41,148510,"amegfi,amerob,annhum,baleag,barswa,belkin1,bkhgro,brncre,batpig1,bushti,cedwax,amecro,dowwoo,eucdov,eursta,evegro,gockin,hutvir,norhar1,olsfly,pacwre1,pinsis,rebnut,rebsap,redcro,sora,sonspa,spotow,stejay,swathr,towwar,treswa,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,yelwar",1,14157805532,17.670000000000073
116,gurobi,0.8,41,148510,"amegfi,amekes,amerob,brdowl,bnhcow,bkhgro,brncre,batpig1,bushti,cangoo,chbchi,cedwax,coohaw,comrav,amecro,eursta,evegro,foxspa,gockin,haiwoo,houfin,hutvir,pacwre1,pinsis,purmar,rebsap,redcro,rocpig,rufhum,rewbla,sora,sonspa,swathr,towwar,treswa,yerwar,warvir,whcspa,wilsni1,wlswar,wooduc",1,27850732537,17.25
