solver,target,n_features,n_pu,species,n_solutions,cost,time
gurobi,0.1,10,9282,"amegfi,batpig1,comrav,houwre,hutvir,olsfly,pilwoo,rethaw,swathr,westan",1,3452504,0.3540000000000134
gurobi,0.2,10,9282,"amekes,barswa,coohaw,amecro,houfin,moudov,osprey,spotow,towwar,whcspa",1,18250016,0.39699999999999136
gurobi,0.30000000000000004,10,9282,"amegfi,barswa,belkin1,bewwre,bnhcow,brebla,macwar,rebsap,towwar,westan",1,23918078,0.3020000000000209
gurobi,0.4,10,9282,"baleag,barswa,batpig1,comrav,norfli,houfin,moudov,rufhum,sora,whcspa",1,113437770,0.3250000000000455
gurobi,0.5,10,9282,"bnhcow,batpig1,chispa,amecro,haiwoo,pacwre1,redcro,stejay,treswa,warvir",1,166181393,0.32099999999996953
gurobi,0.6,10,9282,"baleag,batpig1,orcwar,pilwoo,pasfly,purfin,savspa,sonspa,stejay,wooduc",1,147764481,0.4259999999999877
gurobi,0.7000000000000001,10,9282,"bewwre,brncre,houspa,pacwre1,pinsis,purfin,purmar,rebnut,rethaw,warvir",1,1124458680,0.25099999999997635
gurobi,0.8,10,9282,"baleag,chispa,haiwoo,houfin,hutvir,norhar1,purfin,yerwar,vigswa,whcspa",1,1624446651,0.2559999999999718
gurobi,0.9,10,9282,"amegfi,amekes,barswa,bewwre,eursta,macwar,redcro,daejun,varthr,wlswar",1,2196465790,0.29300000000000637
gurobi,0.1,26,9282,"amerob,baleag,barswa,brdowl,batpig1,cangoo,cedwax,comrav,dowwoo,eucdov,eursta,houspa,houwre,hutvir,norhar1,purfin,purmar,rebsap,rufhum,swathr,treswa,daejun,varthr,whcspa,westan,yelwar",1,5625232,0.6730000000000018
gurobi,0.2,26,9282,"amegfi,annhum,bnhcow,batpig1,cangoo,chispa,comrav,amecro,eucdov,eursta,gockin,haiwoo,houwre,macwar,pinsis,pasfly,purfin,purmar,rewbla,savspa,treswa,daejun,varthr,vigswa,warvir,westan",1,26157274,0.9239999999999782
gurobi,0.30000000000000004,26,9282,"baleag,barswa,belkin1,bkhgro,bushti,cangoo,chispa,amecro,eursta,evegro,foxspa,gockin,houspa,hutvir,purfin,purmar,rebsap,rewbla,sonspa,treswa,daejun,varthr,warvir,whcspa,wlswar,yelwar",1,58434853,0.7989999999999782
gurobi,0.4,26,9282,"amekes,amerob,barswa,brdowl,brebla,batpig1,chbchi,cedwax,chispa,norfli,gockin,houwre,hutvir,orcwar,purmar,rebsap,rufhum,sonspa,stejay,swathr,treswa,yerwar,whcspa,wilsni1,wooduc,yelwar",1,53156854,0.7900000000000205
gurobi,0.5,26,9282,"annhum,brdowl,bnhcow,bkhgro,chbchi,eucdov,evegro,norfli,houfin,houspa,orcwar,pacwre1,pasfly,purmar,rebnut,rebsap,redcro,spotow,towwar,daejun,vigswa,warvir,whcspa,westan,wooduc,yelwar",1,300286531,0.7999999999999545
gurobi,0.6,26,9282,"baleag,bewwre,bnhcow,brncre,batpig1,chbchi,chispa,amecro,dowwoo,eursta,evegro,houfin,hutvir,macwar,moudov,pinsis,purfin,purmar,rebsap,redcro,rethaw,sora,swathr,treswa,varthr,wooduc",1,425432342,0.7470000000000141
gurobi,0.7000000000000001,26,9282,"amerob,baleag,barswa,comrav,amecro,eucdov,eursta,norfli,foxspa,haiwoo,houfin,orcwar,pacwre1,purfin,redcro,sora,sonspa,spotow,stejay,swathr,towwar,yerwar,varthr,wilsni1,wlswar,wooduc",1,885239861,0.7860000000000014
gurobi,0.8,26,9282,"amegfi,amekes,barswa,brdowl,belkin1,bkhgro,chbchi,evegro,foxspa,haiwoo,macwar,norhar1,olsfly,pinsis,pasfly,rocpig,rufhum,rewbla,savspa,spotow,swathr,daejun,varthr,vigswa,westan,wilsni1",1,1654754733,0.84699999999998
gurobi,0.9,26,9282,"amekes,amerob,brdowl,bewwre,brebla,chbchi,coohaw,amecro,dowwoo,evegro,foxspa,houfin,hutvir,macwar,norhar1,osprey,pacwre1,rebnut,rebsap,rocpig,rewbla,savspa,treswa,daejun,whcspa,westan",1,2815625140,0.7199999999999704
gurobi,0.1,41,9282,"annhum,barswa,brdowl,belkin1,bkhgro,batpig1,chbchi,chispa,coohaw,comrav,amecro,dowwoo,eucdov,foxspa,gockin,haiwoo,houspa,houwre,hutvir,moudov,norhar1,pinsis,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,savspa,spotow,towwar,treswa,daejun,yerwar,vigswa,warvir,wooduc,yelwar",1,7335630,0.7420000000000186
gurobi,0.2,41,9282,"amegfi,amerob,brdowl,belkin1,bewwre,bkhgro,brncre,batpig1,chispa,coohaw,comrav,amecro,eursta,foxspa,houfin,houspa,hutvir,macwar,orcwar,osprey,pacwre1,pinsis,pilwoo,purfin,purmar,rebsap,redcro,rufhum,rewbla,savspa,spotow,stejay,swathr,towwar,daejun,yerwar,varthr,vigswa,warvir,westan,wlswar",1,22585362,1.0230000000000246
gurobi,0.30000000000000004,41,9282,"amegfi,amekes,amerob,annhum,belkin1,bewwre,bnhcow,batpig1,cangoo,chbchi,coohaw,amecro,dowwoo,eursta,evegro,norfli,gockin,haiwoo,houfin,houwre,osprey,pacwre1,pinsis,pasfly,purfin,purmar,rebsap,rocpig,rufhum,rewbla,sora,sonspa,spotow,swathr,treswa,yerwar,vigswa,warvir,westan,wlswar,wooduc",1,66744054,0.9900000000000091
gurobi,0.4,41,9282,"amekes,annhum,bnhcow,bkhgro,brebla,brncre,bushti,cedwax,coohaw,amecro,dowwoo,eucdov,foxspa,gockin,haiwoo,houwre,macwar,moudov,olsfly,osprey,pacwre1,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,rocpig,rufhum,rewbla,sora,sonspa,spotow,stejay,swathr,treswa,daejun,yerwar,varthr,whcspa,yelwar",1,131245349,1.0699999999999932
gurobi,0.5,41,9282,"amegfi,amekes,baleag,brdowl,belkin1,bewwre,bkhgro,brebla,brncre,batpig1,cedwax,coohaw,comrav,eursta,evegro,norfli,foxspa,gockin,haiwoo,houwre,macwar,moudov,norhar1,olsfly,osprey,pacwre1,pilwoo,purfin,rebnut,rebsap,rocpig,rufhum,savspa,sora,sonspa,swathr,varthr,vigswa,warvir,westan,yelwar",1,214416586,1.0009999999999764
gurobi,0.6,41,9282,"amekes,amerob,annhum,baleag,bewwre,bkhgro,batpig1,bushti,chbchi,cedwax,chispa,coohaw,comrav,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houwre,hutvir,osprey,pinsis,pasfly,purfin,rebsap,rocpig,rethaw,rewbla,savspa,sora,spotow,stejay,swathr,daejun,yerwar,vigswa,whcspa,westan,wilsni1",1,478959894,0.9609999999999559
gurobi,0.7000000000000001,41,9282,"amegfi,amekes,annhum,baleag,belkin1,bnhcow,bkhgro,brebla,brncre,batpig1,cangoo,chispa,amecro,norfli,foxspa,gockin,haiwoo,houspa,macwar,norhar1,orcwar,olsfly,pasfly,purfin,purmar,rebnut,redcro,rocpig,rewbla,savspa,sora,stejay,swathr,towwar,treswa,daejun,yerwar,warvir,whcspa,westan,wilsni1",1,1164015430,1.2660000000000196
gurobi,0.8,41,9282,"amegfi,amekes,amerob,annhum,belkin1,batpig1,bushti,cedwax,coohaw,comrav,amecro,eucdov,eursta,evegro,foxspa,houfin,houspa,macwar,moudov,norhar1,osprey,pinsis,pilwoo,purmar,rebsap,redcro,rocpig,rufhum,savspa,stejay,swathr,treswa,daejun,yerwar,vigswa,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,1824566564,1.3400000000000318
gurobi,0.9,41,9282,"amekes,amerob,annhum,brdowl,belkin1,bnhcow,brncre,batpig1,bushti,chbchi,chispa,coohaw,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houwre,macwar,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,rebsap,redcro,rocpig,rethaw,rufhum,savspa,stejay,swathr,treswa,whcspa,westan,wilsni1,yelwar",1,3058122912,0.8639999999999759
gurobi,0.1,56,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,bewwre,brebla,batpig1,bushti,cangoo,chbchi,cedwax,chispa,amecro,eucdov,eursta,evegro,foxspa,gockin,haiwoo,houfin,houspa,houwre,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,rebnut,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sonspa,spotow,stejay,treswa,daejun,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,yelwar",1,7084257,0.9499999999999886
gurobi,0.2,56,9282,"amegfi,amekes,amerob,annhum,baleag,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,coohaw,comrav,amecro,dowwoo,eucdov,evegro,norfli,foxspa,gockin,haiwoo,houfin,houwre,hutvir,moudov,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,purmar,rebnut,rebsap,redcro,rocpig,rewbla,sora,sonspa,stejay,swathr,towwar,treswa,yerwar,vigswa,warvir,whcspa,westan,wilsni1,wlswar",1,28314121,1.0840000000000032
gurobi,0.30000000000000004,56,9282,"amegfi,amekes,annhum,baleag,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,gockin,houfin,houspa,houwre,hutvir,macwar,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purmar,rebnut,rebsap,redcro,rufhum,rewbla,savspa,sora,sonspa,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,whcspa,westan,wilsni1,wlswar",1,68576019,1.259999999999991
gurobi,0.4,56,9282,"amekes,annhum,brdowl,bewwre,bnhcow,bkhgro,batpig1,bushti,cangoo,chbchi,chispa,coohaw,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,houfin,houspa,houwre,hutvir,macwar,norhar1,orcwar,pacwre1,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,sora,sonspa,spotow,stejay,swathr,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,154689420,1.3220000000000027
gurobi,0.5,56,9282,"amegfi,amekes,amerob,baleag,brdowl,belkin1,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,macwar,moudov,orcwar,osprey,pacwre1,pinsis,pilwoo,purmar,rebsap,redcro,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,treswa,daejun,yerwar,vigswa,warvir,westan,wilsni1,wlswar,wooduc,yelwar",1,273286022,1.329999999999984
gurobi,0.6,56,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,chbchi,cedwax,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,hutvir,macwar,norhar1,orcwar,olsfly,osprey,pacwre1,pilwoo,pasfly,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,savspa,sonspa,spotow,towwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,yelwar",1,611646221,1.2969999999999686
gurobi,0.7000000000000001,56,9282,"amegfi,amekes,amerob,baleag,barswa,brdowl,bewwre,bnhcow,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,osprey,pacwre1,pinsis,pilwoo,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,swathr,towwar,daejun,varthr,vigswa,warvir,westan,wilsni1,wlswar",1,1123912951,1.2350000000000136
gurobi,0.8,56,9282,"amekes,amerob,annhum,baleag,barswa,brdowl,bewwre,bnhcow,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,comrav,amecro,dowwoo,eucdov,eursta,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,olsfly,osprey,pacwre1,pinsis,pasfly,rebnut,redcro,rocpig,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,wlswar,wooduc,yelwar",1,1912011530,1.2000000000000455
gurobi,0.9,56,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,amecro,dowwoo,eucdov,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,hutvir,macwar,norhar1,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,sora,stejay,towwar,treswa,westan,wilsni1,wlswar,wooduc,yelwar",1,3108193815,1.1889999999999645
gurobi,0.1,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,7065472,1.1730000000000018
gurobi,0.2,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,26841807,1.3079999999999927
gurobi,0.30000000000000004,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,72023970,1.5209999999999582
gurobi,0.4,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,158958982,1.6639999999999873
gurobi,0.5,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,283841678,1.3419999999999845
gurobi,0.6,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,624144281,1.650000000000091
gurobi,0.7000000000000001,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,1170497653,2.3530000000000655
gurobi,0.8,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,1990493516,1.5349999999999682
gurobi,0.9,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,3109564990,1.1960000000000264
gurobi,0.1,10,37128,"amerob,cangoo,chispa,gockin,haiwoo,hutvir,osprey,pasfly,rebsap,rufhum",1,14590640,2.15300000000002
gurobi,0.2,10,37128,"amerob,annhum,brdowl,bnhcow,foxspa,gockin,haiwoo,houspa,moudov,pasfly",1,110306749,2.183999999999969
gurobi,0.30000000000000004,10,37128,"amegfi,bnhcow,eursta,macwar,orcwar,pacwre1,yerwar,varthr,wlswar,yelwar",1,118451321,2.189999999999941
gurobi,0.4,10,37128,"brdowl,bewwre,chbchi,eucdov,macwar,pilwoo,rebnut,rethaw,sonspa,wlswar",1,178063677,1.5229999999999109
gurobi,0.5,10,37128,"annhum,bkhgro,chbchi,chispa,gockin,orcwar,rewbla,sora,yerwar,varthr",1,991946828,1.51299999999992
gurobi,0.6,10,37128,"amegfi,barswa,houspa,pilwoo,pasfly,purmar,rufhum,sora,sonspa,towwar",1,2447148096,1.1789999999999736
gurobi,0.7000000000000001,10,37128,"amerob,brdowl,bushti,chispa,norfli,gockin,macwar,pilwoo,rethaw,wilsni1",1,3503516683,1.766999999999939
gurobi,0.8,10,37128,"bnhcow,brebla,eursta,osprey,pinsis,rebnut,rocpig,spotow,swathr,wlswar",1,6458883111,1.240000000000009
gurobi,0.9,10,37128,"amerob,batpig1,cedwax,dowwoo,gockin,houwre,osprey,pinsis,stejay,yerwar",1,6591548094,1.07000000000005
gurobi,0.1,26,37128,"barswa,brdowl,bushti,chbchi,cedwax,chispa,coohaw,eucdov,eursta,evegro,gockin,houwre,hutvir,olsfly,osprey,pilwoo,purfin,rebnut,rocpig,rufhum,swathr,treswa,daejun,warvir,wlswar,wooduc",1,18508343,4.59699999999998
gurobi,0.2,26,37128,"amegfi,bnhcow,brebla,brncre,bushti,cangoo,chbchi,chispa,coohaw,comrav,dowwoo,norfli,foxspa,houfin,moudov,orcwar,osprey,rebnut,rebsap,rethaw,rewbla,sora,towwar,treswa,yerwar,wilsni1",1,72125280,3.79099999999994
gurobi,0.30000000000000004,26,37128,"amekes,amerob,baleag,bewwre,chbchi,cedwax,coohaw,evegro,haiwoo,houspa,orcwar,olsfly,pacwre1,pasfly,redcro,rethaw,rewbla,savspa,spotow,towwar,treswa,yerwar,vigswa,westan,wooduc,yelwar",1,229612638,3.796000000000049
gurobi,0.4,26,37128,"amerob,annhum,baleag,barswa,brebla,bushti,amecro,eucdov,foxspa,gockin,houfin,olsfly,osprey,pacwre1,pinsis,pilwoo,rebsap,rocpig,sora,sonspa,stejay,swathr,treswa,yerwar,vigswa,wooduc",1,556377443,3.2129999999999654
gurobi,0.5,26,37128,"amegfi,amekes,amerob,annhum,baleag,brdowl,bkhgro,brncre,bushti,cedwax,foxspa,gockin,haiwoo,houwre,pilwoo,purmar,rebnut,rewbla,savspa,sora,spotow,towwar,daejun,warvir,westan,wilsni1",1,964712971,3.7329999999999472
gurobi,0.6,26,37128,"amegfi,annhum,barswa,bnhcow,brebla,bushti,amecro,eucdov,norfli,gockin,haiwoo,houfin,houwre,norhar1,pacwre1,pinsis,pilwoo,rebnut,redcro,rewbla,sora,sonspa,stejay,varthr,vigswa,wooduc",1,1845772924,3.7590000000000146
gurobi,0.7000000000000001,26,37128,"amerob,annhum,baleag,belkin1,bnhcow,bushti,cangoo,cedwax,coohaw,amecro,evegro,foxspa,gockin,haiwoo,houfin,houspa,moudov,orcwar,pasfly,purfin,purmar,rethaw,rewbla,stejay,westan,yelwar",1,4603154127,3.0670000000000073
